task_id,task_code,asset_id,corridor_code,feat_maint_type,feat_department,feat_asset_type,feat_priority,feat_power_block_req,feat_traffic_block_req,feat_speed_restriction_kmph,feat_work_complexity_score,feat_corridor_length_km,feat_corridor_electrified,feat_corridor_double_line,feat_section_span_km,feat_dependency_count,feat_asset_criticality,feat_asset_criticality_score,feat_asset_health_status,feat_asset_health_score,feat_task_urgency,feat_task_urgency_score,feat_days_until_required,feat_is_overdue,feat_task_priority_score,feat_train_traffic_count,feat_high_priority_train_count,feat_high_priority_train_ratio,feat_available_window_count,feat_total_available_window_minutes,feat_window_to_task_duration_ratio,feat_potential_train_conflicts,raw_requested_duration_minutes,target_maintenance_duration,target_asset_risk_priority,target_operational_impact,data_source,generator_version,random_seed
synth-task-01029,SYN-SNT-1029,synth-asset-SNT-523,MAS-GDR,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,1,0,0,0.0,0.8,138.0,1,1,5.7,0,CRITICAL,4,UNDER_MAINTENANCE,2,MEDIUM,2,-6.72,1,5,8,3,0.375,3,624,8.432,0,74,70.5,81.05,43.06,synthetic,1.0.0,42
synth-task-01030,SYN-SNT-1030,synth-asset-SNT-673,NDLS-CNB,POINTS_TESTING,SNT,INTERLOCKING,5,0,1,0.0,1.927,440.5,1,1,2.81,1,HIGH,3,OPERATIONAL,1,MEDIUM,2,7.77,0,1,12,1,0.083,2,298,3.311,2,90,111.4,41.3,61.66,synthetic,1.0.0,42
synth-task-01031,SYN-ENGG-1031,synth-asset-ENGG-819,MAS-GDR,TRACK_TAMPING,ENGG,TRACK,2,0,1,30.0,2.293,138.0,1,1,4.24,0,HIGH,3,MAINTENANCE_REQUIRED,4,MEDIUM,2,-0.69,1,4,9,4,0.444,1,179,0.899,5,199,211.2,80.99,80.17,synthetic,1.0.0,42
synth-task-01032,SYN-TRD-1032,synth-asset-TRD-601,HWH-DDU,CANTILEVER_ADJUSTMENT,TRD,OHE_MAST,3,1,1,0.0,2.629,675.0,1,1,5.23,0,MEDIUM,2,DEGRADED,3,MEDIUM,2,2.58,0,3,13,3,0.231,3,552,3.136,3,176,188.2,54.9,79.93,synthetic,1.0.0,42
synth-task-01033,SYN-TRD-1033,synth-asset-TRD-192,NDLS-CNB,INSULATOR_WASHING,TRD,OHE_INSULATOR,4,1,1,0.0,3.071,440.5,1,1,1.48,1,HIGH,3,OPERATIONAL,1,LOW,1,1.78,0,2,15,7,0.467,1,174,1.308,7,133,67.8,41.45,91.38,synthetic,1.0.0,42
synth-task-01034,SYN-ENGG-1034,synth-asset-ENGG-941,NDLS-CNB,DEEP_SCREENING,ENGG,TRACK,3,0,1,15.0,1.844,440.5,1,1,0.91,0,MEDIUM,2,OPERATIONAL,1,MEDIUM,2,11.15,0,3,14,7,0.5,1,189,0.784,8,241,225.1,47.13,98.46,synthetic,1.0.0,42
synth-task-01035,SYN-ENGG-1035,synth-asset-ENGG-847,CSMT-KYN,TURNOUT_PACKING,ENGG,TURNOUT,4,0,1,0.0,1.992,54.0,1,1,2.15,1,HIGH,3,OPERATIONAL,1,HIGH,3,12.36,0,2,23,8,0.348,3,402,2.68,8,150,166.7,47.71,95.13,synthetic,1.0.0,42
synth-task-01036,SYN-SNT-1036,synth-asset-SNT-405,CSMT-KYN,INTERLOCKING_LOGIC_TEST,SNT,INTERLOCKING,2,0,1,0.0,1.526,54.0,1,1,2.36,0,HIGH,3,OPERATIONAL,1,MEDIUM,2,13.71,0,4,16,6,0.375,2,436,3.049,6,143,125.0,55.05,94.55,synthetic,1.0.0,42
synth-task-01037,SYN-ENGG-1037,synth-asset-ENGG-742,MAS-GDR,DEEP_SCREENING,ENGG,TRACK,4,0,1,45.0,2.768,138.0,1,1,1.96,0,MEDIUM,2,DEGRADED,3,LOW,1,4.41,0,2,6,1,0.167,2,376,1.424,1,264,298.8,42.54,58.61,synthetic,1.0.0,42
synth-task-01038,SYN-SNT-1038,synth-asset-SNT-151,MAS-GDR,INTERLOCKING_LOGIC_TEST,SNT,INTERLOCKING,1,0,1,0.0,1.622,138.0,1,1,0.96,0,MEDIUM,2,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,0.69,0,5,12,6,0.5,2,432,3.064,6,141,108.1,81.2,77.8,synthetic,1.0.0,42
synth-task-01039,SYN-SNT-1039,synth-asset-SNT-362,NDLS-CNB,POINTS_TESTING,SNT,INTERLOCKING,3,0,1,0.0,1.66,440.5,1,1,5.76,0,MEDIUM,2,OPERATIONAL,1,LOW,1,2.01,0,3,9,3,0.333,2,390,3.482,4,112,78.7,35.47,62.03,synthetic,1.0.0,42
synth-task-01040,SYN-ENGG-1040,synth-asset-ENGG-401,CSMT-KYN,RAIL_GRINDING,ENGG,TRACK,1,0,1,30.0,2.285,54.0,1,1,2.24,0,LOW,1,FAILED,5,IMMEDIATE,4,12.03,0,5,15,3,0.2,2,376,1.573,3,239,171.0,80.47,74.79,synthetic,1.0.0,42
synth-task-01041,SYN-SNT-1041,synth-asset-SNT-699,MAS-GDR,TRACK_CIRCUIT_CHECK,SNT,TRACK_CIRCUIT,1,0,1,0.0,2.465,138.0,1,1,5.59,2,CRITICAL,4,MAINTENANCE_REQUIRED,4,HIGH,3,4.88,0,5,5,1,0.2,1,194,2.109,2,92,98.8,90.8,43.72,synthetic,1.0.0,42
synth-task-01042,SYN-TRD-1042,synth-asset-TRD-876,CSMT-KYN,CANTILEVER_ADJUSTMENT,TRD,OHE_MAST,5,1,1,15.0,3.055,54.0,1,1,4.39,0,MEDIUM,2,DEGRADED,3,MEDIUM,2,2.74,0,1,18,7,0.389,1,218,1.101,7,198,141.4,44.43,91.54,synthetic,1.0.0,42
synth-task-01043,SYN-ENGG-1043,synth-asset-ENGG-185,HWH-DDU,TURNOUT_PACKING,ENGG,TURNOUT,1,0,1,20.0,1.994,675.0,1,1,5.31,0,CRITICAL,4,DEGRADED,3,HIGH,3,12.76,0,5,6,1,0.167,2,398,3.159,2,126,134.1,85.09,45.29,synthetic,1.0.0,42
synth-task-01044,SYN-TRD-1044,synth-asset-TRD-237,HWH-DDU,INSULATOR_WASHING,TRD,OHE_INSULATOR,2,1,1,0.0,2.681,675.0,1,1,2.21,0,MEDIUM,2,DEGRADED,3,HIGH,3,12.67,0,4,10,5,0.5,1,223,1.973,6,113,126.9,68.87,78.89,synthetic,1.0.0,42
synth-task-01045,SYN-ENGG-1045,synth-asset-ENGG-674,HWH-DDU,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,50.0,2.67,675.0,1,1,2.77,0,CRITICAL,4,FAILED,5,IMMEDIATE,4,-1.05,1,5,13,3,0.231,3,405,3.616,3,112,95.7,100.0,68.91,synthetic,1.0.0,42
synth-task-01046,SYN-ENGG-1046,synth-asset-ENGG-336,HWH-DDU,DEEP_SCREENING,ENGG,TRACK,3,0,1,50.0,2.708,675.0,1,1,3.93,0,MEDIUM,2,UNDER_MAINTENANCE,2,HIGH,3,10.13,0,3,6,1,0.167,3,663,2.55,1,260,251.6,54.82,49.43,synthetic,1.0.0,42
synth-task-01047,SYN-ENGG-1047,synth-asset-ENGG-761,NDLS-CNB,DEEP_SCREENING,ENGG,TRACK,3,0,1,20.0,2.991,440.5,1,1,5.79,2,MEDIUM,2,DEGRADED,3,MEDIUM,2,8.23,0,3,15,6,0.4,2,316,1.197,6,264,334.5,51.63,100.0,synthetic,1.0.0,42
synth-task-01048,SYN-SNT-1048,synth-asset-SNT-348,HWH-DDU,INTERLOCKING_LOGIC_TEST,SNT,INTERLOCKING,1,0,1,0.0,1.502,675.0,1,1,5.75,0,HIGH,3,MAINTENANCE_REQUIRED,4,HIGH,3,3.58,0,5,6,2,0.333,2,392,2.649,2,148,130.3,83.0,54.55,synthetic,1.0.0,42
synth-task-01049,SYN-TRD-1049,synth-asset-TRD-395,NDLS-CNB,CANTILEVER_ADJUSTMENT,TRD,OHE_MAST,3,1,1,0.0,2.476,440.5,1,1,1.17,0,MEDIUM,2,UNDER_MAINTENANCE,2,LOW,1,12.09,0,3,14,3,0.214,2,454,3.088,4,147,173.4,43.21,75.04,synthetic,1.0.0,42
synth-task-01050,SYN-SNT-1050,synth-asset-SNT-457,HWH-DDU,POINTS_TESTING,SNT,INTERLOCKING,2,0,1,0.0,1.491,675.0,1,1,1.39,0,CRITICAL,4,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,-4.96,1,4,12,2,0.167,2,258,2.132,3,121,95.1,100.0,67.17,synthetic,1.0.0,42
synth-task-01051,SYN-SNT-1051,synth-asset-SNT-732,NDLS-CNB,POINTS_TESTING,SNT,INTERLOCKING,1,0,1,0.0,1.454,440.5,1,1,5.17,0,CRITICAL,4,UNDER_MAINTENANCE,2,HIGH,3,8.6,0,5,10,4,0.4,3,603,4.786,5,126,92.6,77.13,76.2,synthetic,1.0.0,42
synth-task-01052,SYN-ENGG-1052,synth-asset-ENGG-359,NDLS-CNB,TURNOUT_PACKING,ENGG,TURNOUT,2,0,1,0.0,1.61,440.5,1,1,0.99,0,HIGH,3,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,-0.62,1,4,12,2,0.167,2,254,1.728,3,147,100.4,98.38,65.42,synthetic,1.0.0,42
synth-task-01053,SYN-TRD-1053,synth-asset-TRD-576,NDLS-CNB,CANTILEVER_ADJUSTMENT,TRD,OHE_MAST,3,1,1,0.0,3.491,440.5,1,1,3.97,2,MEDIUM,2,OPERATIONAL,1,LOW,1,4.87,0,3,10,2,0.2,3,717,4.243,2,169,175.1,42.78,66.13,synthetic,1.0.0,42
synth-task-01054,SYN-SNT-1054,synth-asset-SNT-886,NDLS-CNB,TRACK_CIRCUIT_CHECK,SNT,TRACK_CIRCUIT,2,0,1,0.0,1.518,440.5,1,1,5.19,0,CRITICAL,4,OPERATIONAL,1,IMMEDIATE,4,-0.77,1,4,16,3,0.188,1,126,1.703,4,74,95.4,83.78,81.22,synthetic,1.0.0,42
synth-task-01055,SYN-ENGG-1055,synth-asset-ENGG-956,MAS-GDR,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,0.0,1.574,138.0,1,1,2.64,0,CRITICAL,4,FAILED,5,IMMEDIATE,4,-0.43,1,5,8,1,0.125,1,132,1.015,2,130,95.3,100.0,48.06,synthetic,1.0.0,42
synth-task-01056,SYN-ENGG-1056,synth-asset-ENGG-643,MAS-GDR,TRACK_TAMPING,ENGG,TRACK,3,0,1,20.0,1.993,138.0,1,1,1.04,0,HIGH,3,DEGRADED,3,HIGH,3,11.71,0,3,8,2,0.25,2,468,2.644,3,177,195.9,68.6,64.58,synthetic,1.0.0,42
synth-task-01057,SYN-ENGG-1057,synth-asset-ENGG-679,HWH-DDU,RAIL_GRINDING,ENGG,TRACK,3,0,1,0.0,1.697,675.0,1,1,3.48,0,HIGH,3,DEGRADED,3,LOW,1,6.32,0,3,9,3,0.333,1,158,0.637,4,248,208.6,54.37,68.44,synthetic,1.0.0,42
synth-task-01058,SYN-TRD-1058,synth-asset-TRD-487,NDLS-CNB,SUBSTATION_MAINTENANCE,TRD,TRACTION_SUBSTATION,3,1,0,0.0,1.911,440.5,1,1,3.77,1,MEDIUM,2,DEGRADED,3,MEDIUM,2,-0.13,1,3,8,1,0.125,2,256,1.293,0,198,220.8,68.67,41.05,synthetic,1.0.0,42
synth-task-01059,SYN-ENGG-1059,synth-asset-ENGG-361,NDLS-CNB,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,0.0,1.501,440.5,1,1,1.15,0,CRITICAL,4,FAILED,5,IMMEDIATE,4,-1.9,1,5,11,4,0.364,2,374,3.979,5,94,106.3,100.0,65.77,synthetic,1.0.0,42
synth-task-01060,SYN-SNT-1060,synth-asset-SNT-195,CSMT-KYN,POINTS_TESTING,SNT,INTERLOCKING,1,0,1,0.0,2.464,54.0,1,1,0.89,2,MEDIUM,2,FAILED,5,HIGH,3,-0.4,1,5,24,12,0.5,1,181,1.661,13,109,96.5,92.57,83.64,synthetic,1.0.0,42
synth-task-01061,SYN-TRD-1061,synth-asset-TRD-613,MAS-GDR,CONTACT_WIRE_RENEWAL,TRD,OHE_LINE,2,1,1,0.0,2.613,138.0,1,1,2.48,0,MEDIUM,2,DEGRADED,3,MEDIUM,2,9.76,0,4,12,4,0.333,2,376,1.547,5,243,247.9,59.82,80.23,synthetic,1.0.0,42
synth-task-01062,SYN-SNT-1062,synth-asset-SNT-298,HWH-DDU,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,2,0,0,0.0,0.8,675.0,1,1,5.23,0,MEDIUM,2,DEGRADED,3,MEDIUM,2,13.94,0,4,6,2,0.333,1,123,1.337,0,92,62.9,59.38,33.05,synthetic,1.0.0,42
synth-task-01063,SYN-ENGG-1063,synth-asset-ENGG-206,MAS-GDR,TURNOUT_PACKING,ENGG,TURNOUT,2,0,1,0.0,1.406,138.0,1,1,3.27,0,HIGH,3,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,-0.93,1,4,8,2,0.25,3,444,3.442,2,129,161.7,90.46,54.32,synthetic,1.0.0,42
synth-task-01064,SYN-SNT-1064,synth-asset-SNT-757,NDLS-CNB,TRACK_CIRCUIT_CHECK,SNT,TRACK_CIRCUIT,3,0,1,0.0,1.481,440.5,1,1,4.63,0,HIGH,3,UNDER_MAINTENANCE,2,MEDIUM,2,4.99,0,3,10,1,0.1,3,480,7.385,1,65,94.9,59.85,54.99,synthetic,1.0.0,42
synth-task-01065,SYN-ENGG-1065,synth-asset-ENGG-103,MAS-GDR,DEEP_SCREENING,ENGG,TRACK,2,0,1,15.0,2.021,138.0,1,1,4.04,0,MEDIUM,2,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,-2.39,1,4,10,5,0.5,2,436,1.615,6,270,261.9,91.65,87.28,synthetic,1.0.0,42
synth-task-01066,SYN-ENGG-1066,synth-asset-ENGG-810,CSMT-KYN,DEEP_SCREENING,ENGG,TRACK,2,0,1,45.0,3.622,54.0,1,1,2.4,3,LOW,1,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,1.4,0,4,16,3,0.188,3,678,2.493,4,272,283.8,70.1,87.48,synthetic,1.0.0,42
synth-task-01067,SYN-ENGG-1067,synth-asset-ENGG-383,MAS-GDR,RAIL_GRINDING,ENGG,TRACK,2,0,1,30.0,2.796,138.0,1,1,4.61,1,CRITICAL,4,FAILED,5,IMMEDIATE,4,2.09,0,4,5,1,0.2,1,129,0.518,1,249,277.0,98.1,57.15,synthetic,1.0.0,42
synth-task-01068,SYN-SNT-1068,synth-asset-SNT-400,MAS-GDR,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,3,0,0,0.0,0.8,138.0,1,1,5.49,0,HIGH,3,DEGRADED,3,MEDIUM,2,1.36,0,3,11,3,0.273,2,274,3.301,0,83,70.9,64.46,48.1,synthetic,1.0.0,42
synth-task-01069,SYN-ENGG-1069,synth-asset-ENGG-784,MAS-GDR,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,30.0,2.355,138.0,1,1,2.52,0,CRITICAL,4,FAILED,5,IMMEDIATE,4,-0.34,1,5,5,1,0.2,1,210,1.448,2,145,103.3,100.0,47.62,synthetic,1.0.0,42
synth-task-01070,SYN-ENGG-1070,synth-asset-ENGG-450,HWH-DDU,TURNOUT_PACKING,ENGG,TURNOUT,5,0,1,0.0,2.121,675.0,1,1,0.88,1,HIGH,3,DEGRADED,3,HIGH,3,5.89,0,1,6,1,0.167,3,609,4.115,2,148,148.7,63.42,48.95,synthetic,1.0.0,42
synth-task-01071,SYN-TRD-1071,synth-asset-TRD-587,HWH-DDU,CANTILEVER_ADJUSTMENT,TRD,OHE_MAST,2,1,1,20.0,3.05,675.0,1,1,4.66,0,CRITICAL,4,UNDER_MAINTENANCE,2,IMMEDIATE,4,9.68,0,4,13,6,0.462,1,199,1.157,7,172,200.3,81.43,90.46,synthetic,1.0.0,42
synth-task-01072,SYN-SNT-1072,synth-asset-SNT-624,NDLS-CNB,AXLE_COUNTER_OVERHAUL,SNT,AXLE_COUNTER,1,0,0,0.0,1.17,440.5,1,1,5.35,1,MEDIUM,2,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,-3.66,1,5,8,2,0.25,3,606,7.214,0,84,89.5,85.73,37.44,synthetic,1.0.0,42
synth-task-01073,SYN-SNT-1073,synth-asset-SNT-123,NDLS-CNB,POINTS_TESTING,SNT,INTERLOCKING,5,0,1,0.0,1.674,440.5,1,1,1.27,0,MEDIUM,2,OPERATIONAL,1,LOW,1,3.8,0,1,13,4,0.308,3,687,5.872,5,117,81.2,28.62,75.26,synthetic,1.0.0,42
synth-task-01074,SYN-SNT-1074,synth-asset-SNT-846,MAS-GDR,INTERLOCKING_LOGIC_TEST,SNT,INTERLOCKING,4,0,1,0.0,2.632,138.0,1,1,0.72,2,MEDIUM,2,DEGRADED,3,LOW,1,11.22,0,2,6,1,0.167,1,168,1.012,2,166,125.7,47.69,41.92,synthetic,1.0.0,42
synth-task-01075,SYN-SNT-1075,synth-asset-SNT-533,MAS-GDR,TRACK_CIRCUIT_CHECK,SNT,TRACK_CIRCUIT,2,0,1,0.0,2.143,138.0,1,1,3.39,1,CRITICAL,4,MAINTENANCE_REQUIRED,4,HIGH,3,3.21,0,4,5,2,0.4,3,381,5.219,3,73,91.9,87.35,48.89,synthetic,1.0.0,42
synth-task-01076,SYN-ENGG-1076,synth-asset-ENGG-326,CSMT-KYN,TRACK_TAMPING,ENGG,TRACK,2,0,1,30.0,2.386,54.0,1,1,5.63,0,HIGH,3,MAINTENANCE_REQUIRED,4,HIGH,3,-6.47,1,4,18,4,0.222,3,390,1.789,4,218,216.5,82.98,88.12,synthetic,1.0.0,42
synth-task-01077,SYN-TRD-1077,synth-asset-TRD-551,NDLS-CNB,OHE_INSPECTION,TRD,OHE_LINE,1,1,1,0.0,2.651,440.5,1,1,1.11,0,HIGH,3,MAINTENANCE_REQUIRED,4,HIGH,3,-4.69,1,5,9,4,0.444,3,633,4.164,5,152,147.0,92.9,70.43,synthetic,1.0.0,42
synth-task-01078,SYN-ENGG-1078,synth-asset-ENGG-919,HWH-DDU,DEEP_SCREENING,ENGG,TRACK,1,0,1,15.0,2.075,675.0,1,1,5.6,0,LOW,1,MAINTENANCE_REQUIRED,4,HIGH,3,-2.08,1,5,11,3,0.273,1,145,0.529,4,274,239.9,78.02,76.22,synthetic,1.0.0,42
synth-task-01079,SYN-ENGG-1079,synth-asset-ENGG-644,CSMT-KYN,TURNOUT_PACKING,ENGG,TURNOUT,2,0,1,0.0,1.578,54.0,1,1,5.39,0,CRITICAL,4,DEGRADED,3,IMMEDIATE,4,-3.91,1,4,24,12,0.5,2,436,3.695,13,118,138.6,96.53,90.59,synthetic,1.0.0,42
synth-task-01080,SYN-ENGG-1080,synth-asset-ENGG-437,HWH-DDU,RAIL_GRINDING,ENGG,TRACK,2,0,1,20.0,1.946,675.0,1,1,3.29,0,CRITICAL,4,DEGRADED,3,IMMEDIATE,4,-5.31,1,4,6,1,0.167,3,576,2.323,2,248,214.4,100.0,53.25,synthetic,1.0.0,42
synth-task-01081,SYN-SNT-1081,synth-asset-SNT-326,MAS-GDR,AXLE_COUNTER_OVERHAUL,SNT,AXLE_COUNTER,2,0,0,0.0,0.8,138.0,1,1,1.0,0,HIGH,3,OPERATIONAL,1,LOW,1,12.73,0,4,7,3,0.429,1,176,2.667,0,66,51.0,45.71,41.0,synthetic,1.0.0,42
synth-task-01082,SYN-SNT-1082,synth-asset-SNT-874,HWH-DDU,AXLE_COUNTER_OVERHAUL,SNT,AXLE_COUNTER,3,0,0,0.0,0.8,675.0,1,1,4.21,0,MEDIUM,2,OPERATIONAL,1,MEDIUM,2,10.38,0,3,7,3,0.429,1,169,1.444,0,117,54.5,45.64,39.71,synthetic,1.0.0,42
synth-task-01083,SYN-SNT-1083,synth-asset-SNT-319,HWH-DDU,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,1,0,0,0.0,0.8,675.0,1,1,3.92,0,CRITICAL,4,OPERATIONAL,1,MEDIUM,2,3.83,0,5,10,1,0.1,2,344,7.644,0,45,67.5,66.04,32.14,synthetic,1.0.0,42
synth-task-01084,SYN-SNT-1084,synth-asset-SNT-927,CSMT-KYN,AXLE_COUNTER_OVERHAUL,SNT,AXLE_COUNTER,3,0,0,0.0,0.8,54.0,1,1,3.02,0,MEDIUM,2,MAINTENANCE_REQUIRED,4,HIGH,3,13.07,0,3,18,6,0.333,2,444,5.55,0,80,94.3,65.36,73.98,synthetic,1.0.0,42
synth-task-01085,SYN-TRD-1085,synth-asset-TRD-503,MAS-GDR,OHE_INSPECTION,TRD,OHE_LINE,4,1,1,45.0,3.713,138.0,1,1,5.33,0,HIGH,3,OPERATIONAL,1,MEDIUM,2,5.6,0,2,8,1,0.125,1,225,1.471,2,153,176.0,49.44,57.4,synthetic,1.0.0,42
synth-task-01086,SYN-ENGG-1086,synth-asset-ENGG-611,MAS-GDR,TRACK_TAMPING,ENGG,TRACK,2,0,1,0.0,1.542,138.0,1,1,4.98,0,HIGH,3,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,-1.73,1,4,5,2,0.4,2,446,2.241,2,199,170.7,92.61,55.73,synthetic,1.0.0,42
synth-task-01087,SYN-SNT-1087,synth-asset-SNT-470,CSMT-KYN,TRACK_CIRCUIT_CHECK,SNT,TRACK_CIRCUIT,4,0,1,0.0,2.621,54.0,1,1,0.79,2,HIGH,3,OPERATIONAL,1,LOW,1,13.38,0,2,14,5,0.357,2,358,3.849,6,93,80.3,43.61,79.52,synthetic,1.0.0,42
synth-task-01088,SYN-TRD-1088,synth-asset-TRD-334,CSMT-KYN,INSULATOR_WASHING,TRD,OHE_INSULATOR,3,1,1,0.0,2.573,54.0,1,1,3.64,0,MEDIUM,2,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,11.77,0,3,23,11,0.478,2,416,3.328,12,125,86.2,70.29,89.82,synthetic,1.0.0,42
synth-task-01089,SYN-TRD-1089,synth-asset-TRD-967,NDLS-CNB,INSULATOR_WASHING,TRD,OHE_INSULATOR,2,1,1,0.0,2.652,440.5,1,1,3.19,0,CRITICAL,4,DEGRADED,3,IMMEDIATE,4,12.16,0,4,12,2,0.167,1,138,1.29,3,107,116.1,81.42,62.91,synthetic,1.0.0,42
synth-task-01090,SYN-ENGG-1090,synth-asset-ENGG-517,CSMT-KYN,TURNOUT_PACKING,ENGG,TURNOUT,3,0,1,0.0,1.901,54.0,1,1,5.15,1,LOW,1,DEGRADED,3,MEDIUM,2,4.85,0,3,21,5,0.238,3,519,3.734,6,139,135.4,50.78,89.83,synthetic,1.0.0,42
synth-task-01091,SYN-TRD-1091,synth-asset-TRD-139,NDLS-CNB,CANTILEVER_ADJUSTMENT,TRD,OHE_MAST,2,1,1,0.0,2.581,440.5,1,1,3.22,0,MEDIUM,2,DEGRADED,3,LOW,1,7.42,0,4,9,3,0.333,3,420,2.346,3,179,212.6,54.04,74.67,synthetic,1.0.0,42
synth-task-01092,SYN-TRD-1092,synth-asset-TRD-124,NDLS-CNB,INSULATOR_WASHING,TRD,OHE_INSULATOR,5,1,1,0.0,3.441,440.5,1,1,5.07,3,MEDIUM,2,DEGRADED,3,MEDIUM,2,1.54,0,1,11,3,0.273,3,642,4.864,3,132,105.0,50.02,68.22,synthetic,1.0.0,42
synth-task-01093,SYN-ENGG-1093,synth-asset-ENGG-609,MAS-GDR,RAIL_GRINDING,ENGG,TRACK,1,0,1,15.0,1.822,138.0,1,1,4.34,0,MEDIUM,2,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,5.43,0,5,6,1,0.167,2,320,1.368,2,234,218.8,79.11,63.51,synthetic,1.0.0,42
synth-task-01094,SYN-SNT-1094,synth-asset-SNT-292,MAS-GDR,POINTS_TESTING,SNT,INTERLOCKING,2,0,1,0.0,1.549,138.0,1,1,5.46,0,HIGH,3,DEGRADED,3,MEDIUM,2,-2.7,1,4,10,3,0.3,3,405,3.894,3,104,73.5,70.12,67.88,synthetic,1.0.0,42
synth-task-01095,SYN-TRD-1095,synth-asset-TRD-225,MAS-GDR,OHE_INSPECTION,TRD,OHE_LINE,3,1,1,0.0,2.605,138.0,1,1,3.87,0,CRITICAL,4,DEGRADED,3,IMMEDIATE,4,-0.46,1,3,8,2,0.25,2,400,2.632,3,152,129.7,89.12,53.16,synthetic,1.0.0,42
synth-task-01096,SYN-ENGG-1096,synth-asset-ENGG-781,NDLS-CNB,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,15.0,2.462,440.5,1,1,6.0,1,CRITICAL,4,FAILED,5,IMMEDIATE,4,-0.93,1,5,15,7,0.467,1,127,0.969,8,131,101.2,100.0,91.48,synthetic,1.0.0,42
synth-task-01097,SYN-TRD-1097,synth-asset-TRD-990,HWH-DDU,CANTILEVER_ADJUSTMENT,TRD,OHE_MAST,1,1,1,0.0,2.634,675.0,1,1,3.19,0,CRITICAL,4,DEGRADED,3,HIGH,3,6.64,0,5,14,2,0.143,1,230,1.204,3,191,191.9,78.45,74.17,synthetic,1.0.0,42
synth-task-01098,SYN-ENGG-1098,synth-asset-ENGG-401,CSMT-KYN,DEEP_SCREENING,ENGG,TRACK,3,0,1,0.0,1.601,54.0,1,1,3.42,0,MEDIUM,2,OPERATIONAL,1,MEDIUM,2,10.62,0,3,16,5,0.312,3,639,2.598,6,246,270.4,44.68,90.56,synthetic,1.0.0,42
synth-task-01099,SYN-TRD-1099,synth-asset-TRD-370,MAS-GDR,CONTACT_WIRE_RENEWAL,TRD,OHE_LINE,3,1,1,20.0,3.563,138.0,1,1,4.16,1,HIGH,3,DEGRADED,3,LOW,1,-0.29,1,3,7,3,0.429,2,470,1.873,4,251,257.2,65.98,63.63,synthetic,1.0.0,42
synth-task-01100,SYN-SNT-1100,synth-asset-SNT-791,MAS-GDR,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,3,0,0,0.0,0.8,138.0,1,1,4.29,0,HIGH,3,MAINTENANCE_REQUIRED,4,HIGH,3,4.07,0,3,11,5,0.455,2,242,3.27,0,74,52.0,75.34,57.82,synthetic,1.0.0,42
synth-task-01101,SYN-TRD-1101,synth-asset-TRD-248,HWH-DDU,OHE_INSPECTION,TRD,OHE_LINE,1,1,1,0.0,2.647,675.0,1,1,5.07,0,MEDIUM,2,MAINTENANCE_REQUIRED,4,HIGH,3,-4.88,1,5,10,2,0.2,2,388,2.553,3,152,151.5,83.83,57.52,synthetic,1.0.0,42
synth-task-01102,SYN-ENGG-1102,synth-asset-ENGG-325,NDLS-CNB,TRACK_TAMPING,ENGG,TRACK,4,0,1,45.0,2.537,440.5,1,1,5.9,0,MEDIUM,2,DEGRADED,3,MEDIUM,2,3.83,0,2,11,1,0.091,2,264,1.313,1,201,212.3,57.51,71.08,synthetic,1.0.0,42
synth-task-01103,SYN-ENGG-1103,synth-asset-ENGG-227,CSMT-KYN,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,50.0,2.89,54.0,1,1,1.94,0,CRITICAL,4,FAILED,5,IMMEDIATE,4,-0.18,1,5,22,12,0.545,3,387,3.651,13,106,100.5,100.0,91.42,synthetic,1.0.0,42
synth-task-01104,SYN-SNT-1104,synth-asset-SNT-327,CSMT-KYN,POINTS_TESTING,SNT,INTERLOCKING,3,0,1,0.0,1.478,54.0,1,1,3.3,0,LOW,1,DEGRADED,3,MEDIUM,2,12.51,0,3,24,11,0.458,3,411,3.288,11,125,69.6,47.55,86.18,synthetic,1.0.0,42
